"id","parent_path","name","complete_name","parent_id","create_uid","create_date","write_uid","write_date","removal_strategy_id","category_code","category_level","account_intransit","account_srt_id","property_stock_reval_account_input_categ_id","property_stock_reval_account_output_categ_id","allow_negative_stock"
1450,"1450/",Kebutuhan Memasak & Membuat Kue,Kebutuhan Memasak & Membuat Kue,,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3906,"1450/3906/",Beras & Biji Campuran Instan,Kebutuhan Memasak & Membuat Kue / Beras & Biji Campuran Instan,1450,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1451,"1450/1451/",Bumbu Rempah,Kebutuhan Memasak & Membuat Kue / Bumbu Rempah,1450,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3619,"1450/3619/","Minyak, Mentega, Margarin","Kebutuhan Memasak & Membuat Kue / Minyak, Mentega, Margarin",1450,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4120,"1450/3619/4120/",Margarin,"Kebutuhan Memasak & Membuat Kue / Minyak, Mentega, Margarin / Margarin",3619,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4115,"1450/3619/4115/",Mentega & Butter,"Kebutuhan Memasak & Membuat Kue / Minyak, Mentega, Margarin / Mentega & Butter",3619,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4279,"1450/3619/4279/",Minyak Goreng,"Kebutuhan Memasak & Membuat Kue / Minyak, Mentega, Margarin / Minyak Goreng",3619,2,2022-12-19 08:19:59.122,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2284,"1450/2284/",Pengembang Kue,Kebutuhan Memasak & Membuat Kue / Pengembang Kue,1450,1,2022-12-19 08:19:15.190,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
495,"495/",Kebutuhan Rumah,Kebutuhan Rumah,,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4289,"495/4289/",Apron dan Taplak,Kebutuhan Rumah / Apron dan Taplak,495,1,2022-12-19 08:19:59.844,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3698,"495/3698/",Call Bell,Kebutuhan Rumah / Call Bell,495,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4030,"495/4030/",Door Stop / Penahan Pintu,Kebutuhan Rumah / Door Stop / Penahan Pintu,495,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3328,"495/3328/",Kasur,Kebutuhan Rumah / Kasur,495,1,2022-12-19 08:19:33.426,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
496,"495/496/",Lilin & Tempat Lilin,Kebutuhan Rumah / Lilin & Tempat Lilin,495,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4038,"495/4038/",Seprai & Handuk,Kebutuhan Rumah / Seprai & Handuk,495,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
62,"62/",Kebutuhan Rumah Tangga,Kebutuhan Rumah Tangga,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1328,"62/1328/",Pembasmi Serangga,Kebutuhan Rumah Tangga / Pembasmi Serangga,62,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4321,"62/1328/4321/",Pembasmi Serangga Cair,Kebutuhan Rumah Tangga / Pembasmi Serangga / Pembasmi Serangga Cair,1328,1,2022-12-19 08:19:59.844,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2883,"62/1328/2883/",Pembasmi Serangga Elektrik,Kebutuhan Rumah Tangga / Pembasmi Serangga / Pembasmi Serangga Elektrik,1328,1,2022-12-19 08:19:26.181,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1704,"62/1328/1704/",Pembasmi Serangga Kaleng,Kebutuhan Rumah Tangga / Pembasmi Serangga / Pembasmi Serangga Kaleng,1328,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
63,"62/63/",Pengharum Ruangan,Kebutuhan Rumah Tangga / Pengharum Ruangan,62,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3893,"62/63/3893/",Pengharum Ruangan Otomatis,Kebutuhan Rumah Tangga / Pengharum Ruangan / Pengharum Ruangan Otomatis,63,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4041,"62/63/4041/",Pengharum Ruangan Padat & Gel,Kebutuhan Rumah Tangga / Pengharum Ruangan / Pengharum Ruangan Padat & Gel,63,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
189,"62/63/189/",Pengharum Ruangan Spray,Kebutuhan Rumah Tangga / Pengharum Ruangan / Pengharum Ruangan Spray,63,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3855,"62/3855/",Perangkat Plastik & Kertas,Kebutuhan Rumah Tangga / Perangkat Plastik & Kertas,62,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
277,"277/",Keju & Coklat Kue,Keju & Coklat Kue,,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
278,"277/278/",Coklat Bubuk,Keju & Coklat Kue / Coklat Bubuk,277,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3714,"277/3714/",Coklat Sprinkle & Meses,Keju & Coklat Kue / Coklat Sprinkle & Meses,277,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4263,"277/4263/",Keju Olahan,Keju & Coklat Kue / Keju Olahan,277,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
574,"277/574/",Keju Spread,Keju & Coklat Kue / Keju Spread,277,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
206,"206/",Kertas & Buku,Kertas & Buku,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1249,"206/1249/",Buku Tulis & Kertas Gambar,Kertas & Buku / Buku Tulis & Kertas Gambar,206,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2684,"206/1249/2684/",Bloc Notes,Kertas & Buku / Buku Tulis & Kertas Gambar / Bloc Notes,1249,1,2022-12-19 08:19:22.512,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1410,"206/1249/1410/",Buku Gambar,Kertas & Buku / Buku Tulis & Kertas Gambar / Buku Gambar,1249,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1875,"206/1249/1875/",Buku Nota/Kwitansi,Kertas & Buku / Buku Tulis & Kertas Gambar / Buku Nota/Kwitansi,1249,1,2022-12-19 08:19:08.848,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2132,"206/1249/2132/",Buku Tulis,Kertas & Buku / Buku Tulis & Kertas Gambar / Buku Tulis,1249,1,2022-12-19 08:19:12.077,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3536,"206/1249/3536/",Journal/Planner,Kertas & Buku / Buku Tulis & Kertas Gambar / Journal/Planner,1249,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4205,"206/1249/4205/",Memo & Scratch Pads,Kertas & Buku / Buku Tulis & Kertas Gambar / Memo & Scratch Pads,1249,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3183,"206/1249/3183/",Sampul / Cover Buku,Kertas & Buku / Buku Tulis & Kertas Gambar / Sampul / Cover Buku,1249,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
207,"206/207/",CD/DVD Blank Disc,Kertas & Buku / CD/DVD Blank Disc,206,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
734,"206/207/734/",CD/DVD Case,Kertas & Buku / CD/DVD Blank Disc / CD/DVD Case,207,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2635,"206/207/2635/",Cd-R Disc,Kertas & Buku / CD/DVD Blank Disc / Cd-R Disc,207,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2778,"206/207/2778/",Cd-Rw Disc,Kertas & Buku / CD/DVD Blank Disc / Cd-Rw Disc,207,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3881,"206/207/3881/",Dvd-R Disc,Kertas & Buku / CD/DVD Blank Disc / Dvd-R Disc,207,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
375,"206/207/375/",Dvd-Rw Disc,Kertas & Buku / CD/DVD Blank Disc / Dvd-Rw Disc,207,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
429,"206/429/",Kertas Komersial,Kertas & Buku / Kertas Komersial,206,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1500,"206/429/1500/",Continuous Form,Kertas & Buku / Kertas Komersial / Continuous Form,429,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1382,"206/429/1382/",Kartu Absen,Kertas & Buku / Kertas Komersial / Kartu Absen,429,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4212,"206/429/4212/",Kertas Fax,Kertas & Buku / Kertas Komersial / Kertas Fax,429,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3829,"206/429/3829/",Kertas Struk / Thermal,Kertas & Buku / Kertas Komersial / Kertas Struk / Thermal,429,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1956,"206/1956/",Kertas Lainnya,Kertas & Buku / Kertas Lainnya,206,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2258,"206/1956/2258/",Kertas Buram,Kertas & Buku / Kertas Lainnya / Kertas Buram,1956,1,2022-12-19 08:19:15.190,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4063,"206/1956/4063/",Kertas Folio,Kertas & Buku / Kertas Lainnya / Kertas Folio,1956,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3923,"206/1956/3923/",Kertas Warna,Kertas & Buku / Kertas Lainnya / Kertas Warna,1956,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4286,"206/1956/4286/",Loose Leaf,Kertas & Buku / Kertas Lainnya / Loose Leaf,1956,1,2022-12-19 08:19:59.844,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3910,"206/1956/3910/",Plastik Laminating,Kertas & Buku / Kertas Lainnya / Plastik Laminating,1956,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
244,"244/",Kertas Fotokopi & Printer,Kertas Fotokopi & Printer,,2,2022-12-19 08:18:29.633,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3992,"244/3992/",Kertas Foto / Photo Paper,Kertas Fotokopi & Printer / Kertas Foto / Photo Paper,244,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
245,"244/245/",Kertas HVS A3,Kertas Fotokopi & Printer / Kertas HVS A3,244,2,2022-12-19 08:18:29.633,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2599,"244/2599/",Kertas HVS A4,Kertas Fotokopi & Printer / Kertas HVS A4,244,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3873,"244/3873/",Kertas HVS F4,Kertas Fotokopi & Printer / Kertas HVS F4,244,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1396,"1396/",Kesehatan dan Perawatan,Kesehatan dan Perawatan,,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2169,"1396/2169/",Bath & Body Care,Kesehatan dan Perawatan / Bath & Body Care,1396,1,2022-12-19 08:19:13.693,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1397,"1396/1397/",Internal Kesehatan,Kesehatan dan Perawatan / Internal Kesehatan,1396,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2772,"1396/1397/2772/",Dump Kesehatan dan Kecantikkan,Kesehatan dan Perawatan / Internal Kesehatan / Dump Kesehatan dan Kecantikkan,1397,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1823,"1396/1397/1823/",Merchandise Vdr Kesehatan dan Kecantikkan,Kesehatan dan Perawatan / Internal Kesehatan / Merchandise Vdr Kesehatan dan Kecantikkan,1397,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2622,"1396/2622/",Kosmetik & Make-Up,Kesehatan dan Perawatan / Kosmetik & Make-Up,1396,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2881,"1396/2881/",Parfum,Kesehatan dan Perawatan / Parfum,1396,1,2022-12-19 08:19:26.181,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1941,"1396/1941/",Perawatan & Tata Rambut,Kesehatan dan Perawatan / Perawatan & Tata Rambut,1396,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3043,"1396/1941/3043/","Extentions, Wigs & Sangguls","Kesehatan dan Perawatan / Perawatan & Tata Rambut / Extentions, Wigs & Sangguls",1941,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2650,"1396/2650/",Perawatan Kulit & Wajah,Kesehatan dan Perawatan / Perawatan Kulit & Wajah,1396,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1495,"1396/1495/",Perlengkapan Medis,Kesehatan dan Perawatan / Perlengkapan Medis,1396,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2652,"1396/1495/2652/",Ranjang Pasien dan Aksesoris,Kesehatan dan Perawatan / Perlengkapan Medis / Ranjang Pasien dan Aksesoris,1495,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2957,"1396/1495/2957/",Sparepart Perlengkapan Medis,Kesehatan dan Perawatan / Perlengkapan Medis / Sparepart Perlengkapan Medis,1495,1,2022-12-19 08:19:27.542,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1647,"1647/",Key Control and Identification,Key Control and Identification,,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2567,"1647/2567/",Key Cabinets and Replacement Tags,Key Control and Identification / Key Cabinets and Replacement Tags,1647,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1648,"1647/1648/",Key Locks,Key Control and Identification / Key Locks,1647,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1967,"1647/1967/",Lock Boxes,Key Control and Identification / Lock Boxes,1647,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
703,"703/",Keyboard,Keyboard,,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3647,"703/3647/",Keyboard Basic,Keyboard / Keyboard Basic,703,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3017,"703/3017/",Keyboard Desktop,Keyboard / Keyboard Desktop,703,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
704,"703/704/",Keyboard Mouse Combo,Keyboard / Keyboard Mouse Combo,703,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3366,"703/3366/",Keyboard Numeric,Keyboard / Keyboard Numeric,703,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
176,"176/",Keyboard Musik,Keyboard Musik,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
177,"176/177/",Keyboard Arranger,Keyboard Musik / Keyboard Arranger,176,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4236,"176/4236/",Keyboard Synthesizer,Keyboard Musik / Keyboard Synthesizer,176,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4159,"176/4159/",Keyboard Workstation,Keyboard Musik / Keyboard Workstation,176,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
617,"617/",Kipas Angin,Kipas Angin,,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1231,"617/1231/",Aksesori Kipas Angin,Kipas Angin / Aksesori Kipas Angin,617,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3782,"617/3782/",Kipas Angin Dinding,Kipas Angin / Kipas Angin Dinding,617,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1692,"617/1692/",Kipas Angin Gantung,Kipas Angin / Kipas Angin Gantung,617,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3405,"617/3405/",Kipas Angin Lantai,Kipas Angin / Kipas Angin Lantai,617,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
618,"617/618/",Kipas Angin Meja,Kipas Angin / Kipas Angin Meja,617,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1386,"1386/",Kit and Combo Set Filter,Kit and Combo Set Filter,,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1607,"1386/1607/",Filter Round Kit,Kit and Combo Set Filter / Filter Round Kit,1386,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3244,"1386/3244/",Filter Square Kit,Kit and Combo Set Filter / Filter Square Kit,1386,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1387,"1386/1387/",Filter Starter Kit,Kit and Combo Set Filter / Filter Starter Kit,1386,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1205,"1205/",Kitchen & Bath Fixtures,Kitchen & Bath Fixtures,,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3580,"1205/3580/",Keran,Kitchen & Bath Fixtures / Keran,1205,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4031,"1205/4031/",Kitchen Sink,Kitchen & Bath Fixtures / Kitchen Sink,1205,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4028,"1205/4028/",Turbine Ventilator,Kitchen & Bath Fixtures / Turbine Ventilator,1205,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1206,"1205/1206/",Tutup Lubang Air / Drain Stopper,Kitchen & Bath Fixtures / Tutup Lubang Air / Drain Stopper,1205,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2994,"1205/2994/",Wastafel,Kitchen & Bath Fixtures / Wastafel,1205,1,2022-12-19 08:19:27.542,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
947,"947/",Kolam Renang,Kolam Renang,,1,2022-12-19 08:18:52.771,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
948,"947/948/",Kolam Renang Portable,Kolam Renang / Kolam Renang Portable,947,1,2022-12-19 08:18:52.771,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
543,"543/",Koleksi dan Mainan,Koleksi dan Mainan,,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3927,"543/3927/",Collection Toys / Mainan Koleksi,Koleksi dan Mainan / Collection Toys / Mainan Koleksi,543,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
409,"543/409/",Games / Permainan,Koleksi dan Mainan / Games / Permainan,543,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
410,"543/409/410/",Video Games,Koleksi dan Mainan / Games / Permainan / Video Games,409,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
544,"543/544/",Toys / Mainan,Koleksi dan Mainan / Toys / Mainan,543,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
633,"543/544/633/",Doll / Boneka,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka,544,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3527,"543/544/633/3527/",Aksesoris Boneka,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Aksesoris Boneka,633,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3812,"543/544/633/3812/",Boneka Bayi,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Boneka Bayi,633,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3970,"543/544/633/3970/",Boneka Binatang,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Boneka Binatang,633,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3925,"543/544/633/3925/",Boneka Kain,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Boneka Kain,633,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2202,"543/544/633/2202/",Boneka Karakter / Fashion,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Boneka Karakter / Fashion,633,1,2022-12-19 08:19:13.693,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2602,"543/544/633/2602/",Rumah Boneka,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Rumah Boneka,633,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1177,"543/544/633/1177/",Smart Doll / Boneka Pintar,Koleksi dan Mainan / Toys / Mainan / Doll / Boneka / Smart Doll / Boneka Pintar,633,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1192,"1192/",Kompor,Kompor,,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3014,"1192/3014/",Built in Hob,Kompor / Built in Hob,1192,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1193,"1192/1193/",Cooker Hood,Kompor / Cooker Hood,1192,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3501,"1192/3501/",Kompor Gas,Kompor / Kompor Gas,1192,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4093,"1192/4093/",Kompor Listrik,Kompor / Kompor Listrik,1192,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3354,"1060/3354/",Kain,Konveksi / Kain,1060,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1061,"1060/1061/",Mesin Bordir,Konveksi / Mesin Bordir,1060,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3540,"1060/3540/",Mesin Obras,Konveksi / Mesin Obras,1060,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
416,"416/","Kopi, Teh & Coklat","Kopi, Teh & Coklat",,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3164,"416/3164/",Coklat Bubuk & Kemasan,"Kopi, Teh & Coklat / Coklat Bubuk & Kemasan",416,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
871,"416/871/",Coklat Instan,"Kopi, Teh & Coklat / Coklat Instan",416,2,2022-12-19 08:18:46.543,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
